"","date","amount.x","cum_rolling_365_all","amount.y","cum_rolling_365_private","cum_rolling_365_health","cum_rolling_365_pubad","cum_rolling_365_realestate","cum_rolling_365_computing","cum_rolling_365_management","cum_rolling_365_bussup","cum_rolling_365_residential","cum_rolling_365_socialwork","cum_rolling_365_legal","cum_rolling_365_transport","cum_rolling_365_private2","cum_rolling_365_pubad2","cum_rolling_365_computing2","cum_rolling_365_legal2","cum_rolling_365_management2","cum_rolling_365_realestate2","cum_rolling_365_transport2","cum_rolling_365_health2","cum_rolling_365_bussup2","cum_rolling_365_residential2","cum_rolling_365_socialwork2","Rolling_Percent"
"626",2019-07-29,-94314,37584651289,-94314,2440727238,1769310524,NA,NA,NA,NA,NA,NA,NA,NA,NA,2440727238,0.1632702283923,0.185980275465421,0.0828372645008738,0.243971213926992,0.1527733051412,0.0979413955897831,4.70753476038723,0.208837092557972,0.305214844533023,0.0997188073179465,6.49394674233504
"627",2019-07-30,3437397,37585587089,102792,2438328433,1766911719,NA,NA,NA,NA,NA,NA,NA,NA,NA,2438328433,0.163266163315989,0.185975644957951,0.08283520203177,0.243965139570312,0.152769501415623,0.0979389570604134,4.70103530594342,0.208831892965087,0.305207245342119,0.0997163245348609,6.48740281008838
"628",2019-07-31,3717572055,38363026811,246148086,2501376525,1809567302,64563271,59061319,71046912,94531773,81408025,118713874,38202294,31363875,39201786,2501376525,0.168295560509546,0.185196315061429,0.0817554755377302,0.246413750056068,0.153953751592575,0.102186373857131,4.71695653973042,0.212204384708919,0.30944866416526,0.0995810215607025,6.52027937556473
"629",2019-08-01,17079136,38380070460,79439,2501420477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501420477,0.168220824574276,0.185114073915121,0.0817191699340095,0.246304323746674,0.153885384503278,0.102140995392013,4.71486185489405,0.212110149940564,0.309311245594832,0.0995368000687094,6.51749839700529
"630",2019-08-02,2297664,38382509797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501420477,0.16821013357768,0.185102309295973,0.0817139764071692,0.246288670282287,0.153875604571894,0.102134503989794,4.71456220963809,0.212096669630403,0.309291587829618,0.0995304741718217,6.51708418816196
"631",2019-08-03,140220,38382020127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501420477,0.168212279568325,0.185104670793557,0.0817150188974471,0.24629181238301,0.153877567685535,0.102135807001006,4.7146223570631,0.212099375516541,0.309295533708738,0.0995317439613514,6.51716733179545
"632",2019-08-07,1110737,38365218942,90663,2500998760,NA,NA,NA,NA,94622436,NA,NA,NA,NA,NA,2500998760,0.168285944353936,0.185185733222083,0.0817508041526245,0.246635985951361,0.153944954906391,0.102180535081175,4.71668701991686,0.212192259669029,0.309430982733267,0.0995753316506643,6.51892216171365
"633",2019-08-08,353365,38363112896,353365,2501311623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501311623,0.168295182862316,0.18519589948971,0.0817552920823331,0.246649525695466,0.153953406127682,0.102186144555771,4.71694595510438,0.212203908532376,0.309447969777181,0.0995807981056283,6.52009556623025
"634",2019-08-13,33435,38362191342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501311623,0.168299225725706,0.185200348349798,0.0817572560451258,0.2466554508225,0.153957104466392,0.102188599317789,4.71705926772446,0.212209006191135,0.309455403476987,0.0995831902808301,6.52025219493
"635",2019-08-15,203302,38362252971,30058,2501066998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501066998,0.168298955352822,0.185200050825242,0.0817571247020074,0.246655054570257,0.15395685713414,0.102188435151696,4.71705168976375,0.212208665277142,0.309454906336554,0.0995830303003295,6.51960404903926
"636",2019-08-16,155291,38362408262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501066998,0.168298274078777,0.185199301135575,0.0817567937492276,0.24665405611078,0.153956233916898,0.102188021492987,4.71703259514203,0.212207806256624,0.309453653663324,0.0995826271882972,6.51957765768694
"637",2019-08-19,650415,38363058677,650415,2501717413,1809537056,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501717413,0.168295420716044,0.185196161229436,0.0817554076281299,0.246649874288385,0.153953623711994,0.102186288976752,4.71687378015268,0.212204208442866,0.309448407123943,0.09958093884444,6.52116254353793
"638",2019-08-21,124159,38362673566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501717413,0.168297110181656,0.185198020356348,0.0817562283453495,0.246652350330092,0.153955169204747,0.102187314793262,4.71692113138786,0.2122063386952,0.309451513580674,0.0995819385066474,6.52122800746926
"639",2019-08-23,3323202,38362628404,99932,2501317728,1809676140,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501317728,0.168297308307655,0.185198238378766,0.0817563245920078,0.246652640698972,0.153955350446847,0.102187435092202,4.71728923509138,0.212206588512876,0.309451877879207,0.0995820557384351,6.52019382420416
"640",2019-08-27,4078093,38363729573,2621167,2503898986,1812257398,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503898986,0.168292477604782,0.185192922561945,0.0817539779085336,0.246645560932622,0.153950931406749,0.102184501966644,4.72388221419288,0.212200497464913,0.30944299556201,0.0995791973960905,6.52673505383642
"641",2019-08-29,45704,38361324193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503898986,0.168303030091389,0.185204534761509,0.0817591041492857,0.246661026412812,0.153960584631688,0.102190909267812,4.72417841699712,0.212213803127409,0.309462398645932,0.0995854413361752,6.52714430138702
"642",2019-08-30,3506215,38364830408,54393,2501562471,1809920883,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501562471,0.168287648644309,0.185187608662503,0.0817516320714919,0.246638483719894,0.153946513960568,0.102181569899043,4.71765641539911,0.212194408613949,0.309434116448604,0.09957634008473,6.52045752423908
"643",2019-08-31,3135141394,38677919388,204718612,2523820851,1830559439,63252028,57416639,71031656,94612863,82350859,119744342,37526269,31744484,39081610,2523820851,0.163535239229089,0.183649113302713,0.0820739184069163,0.244617250609799,0.148448106590278,0.10104372370176,4.73282810441954,0.212914397421154,0.309593545606156,0.0970224603437244,6.52522392862483
"644",2019-09-01,16834248,38694753636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2523820851,0.163464092819945,0.183569216303047,0.0820382119462992,0.244510829271636,0.148383523875397,0.100999764380565,4.73076907588041,0.212821768487458,0.309458856170607,0.0969802504830709,6.5223851138619
"645",2019-09-02,106926,38694860562,106926,2523927777,1830666365,NA,NA,NA,NA,NA,NA,NA,NA,NA,2523927777,0.163463641117539,0.183568709043898,0.0820379852490654,0.244510153611753,0.148383113845319,0.100999485286632,4.73103233455709,0.21282118039436,0.309458001039017,0.0969799824963122,6.52264342174321
"646",2019-09-03,256113,38694877162,90663,2524018440,NA,NA,NA,NA,94703526,NA,NA,NA,NA,NA,2524018440,0.16346357099207,0.183568630293408,0.0820379500549867,0.244744351050694,0.148383050189356,0.10099944195812,4.73103030495673,0.212821089094636,0.309457868282352,0.0969799408921561,6.52287492587958
"647",2019-09-04,2437884,38697185364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2524018440,0.163453820749566,0.183557680828334,0.0820330566716925,0.244729752588421,0.148374199466752,0.100993417563536,4.73074810940402,0.21280839478473,0.309439409801102,0.0969741562519705,6.52248585073605
"648",2019-09-06,151238,38679280094,28311,2523289785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2523289785,0.163529486190752,0.183642652674445,0.0820710311124024,0.244843041984875,0.148442884305147,0.101040169064735,4.73293804990951,0.212906907263702,0.309582654353939,0.0970190471715143,6.52362137782243
"649",2019-09-09,783980,38677524532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2523289785,0.163536908748305,0.183650988162988,0.082074756293506,0.244854155341939,0.148449622086067,0.101044755249695,4.73315287664129,0.21291657104856,0.309596706223867,0.097023450838878,6.52391748316867
"650",2019-09-12,74278,38676323216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2523289785,0.163541988329008,0.183656692502288,0.082077305597828,0.244861760698137,0.148454233044178,0.101047893776605,4.73329989196768,0.212923184399111,0.309606322532911,0.0970264644610162,6.52412012100504
"651",2019-09-18,797695,38669943253,659395,2521368704,1830337762,NA,NA,NA,NA,NA,NA,NA,NA,NA,2521368704,0.163568970314155,0.183686993113157,0.0820908471272124,0.244902159231002,0.148478725775078,0.101064565169663,4.73323105240917,0.212958313543973,0.309657402951348,0.0970424723783083,6.52022861141487
"652",2019-09-19,0,38669040871,0,2520531786,1830337762,NA,NA,NA,NA,NA,NA,NA,NA,NA,2520531786,0.163572787364985,0.183691279638825,0.0820927628019005,0.244907874275783,0.148482190679469,0.101066923615655,4.73334150724351,0.212963283146129,0.309664629126612,0.0970447369646113,6.51821645747175
"653",2019-09-20,48331,38669027828,48331,2520580117,1830386093,NA,NA,NA,NA,NA,NA,NA,NA,NA,2520580117,0.163572842537819,0.183691341597594,0.0820927904916555,0.24490795688281,0.14848224076227,0.101066957705364,4.73346809012516,0.212963354978297,0.309664733575986,0.0970447696976428,6.51834364238882
"654",2019-09-23,28866,38669056694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2520580117,0.163572720432599,0.183691204474149,0.0820927292103445,0.244907774061875,0.148482129922008,0.101066882260058,4.73346455664642,0.212963196003635,0.309664502414872,0.0970446972548536,6.51833877652128
"655",2019-09-24,3307951,38672364645,103884,2520684001,1830489977,NA,NA,NA,NA,NA,NA,NA,NA,NA,2520684001,0.163558728773463,0.183675491923103,0.0820857071746304,0.244886825176966,0.148469429079567,0.10105823721605,4.73332829218827,0.212944979589313,0.309638014378523,0.0970363962599112,6.51804983775644
"656",2019-09-25,124985,38672489630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2520684001,0.163558200170626,0.183674898305222,0.0820854418831478,0.244886033731157,0.148468949243597,0.101057910607551,4.73331299462036,0.212944291375843,0.309637013664383,0.0970360826495359,6.51802877217554
"657",2019-09-26,139285,38671104837,111312,2519312905,1830497055,NA,NA,NA,NA,NA,NA,NA,NA,NA,2519312905,0.163564057108297,0.183681475611832,0.0820883813219303,0.244894802978034,0.148474265842709,0.101061529440988,4.73350079527235,0.212951916804838,0.309648101611595,0.0970395574633166,6.51471664856483
"658",2019-09-27,2515199,38670365115,2488029,2521800934,1832985084,NA,NA,NA,NA,NA,NA,NA,NA,NA,2521800934,0.163567185910704,0.183684989238561,0.0820899515833289,0.244899487549098,0.148477105993831,0.101063462638062,4.74002528434622,0.212955990343253,0.309654024842791,0.0970414137244434,6.52127521035949
"659",2019-09-30,3275602995,39260336874,195435375,2554152420,1854100787,66312085,58370542,69851295,96228279,83645374,123487238,38534001,31698390,38682150,2554152420,0.168903504859926,0.177918226285671,0.0807389658976465,0.2451030395099,0.148675601504213,0.0985273002729049,4.72257992321984,0.213053123482987,0.314534331165607,0.0981499499702943,6.50568136538705
"660",2019-10-02,1490361,39261039133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554152420,0.168900483696731,0.17791504387689,0.0807375217263585,0.245098655371853,0.148672942155874,0.098525537923133,4.72249545081851,0.21304931261917,0.314528705115717,0.0981481943701564,6.50556499879588
"661",2019-10-03,106926,39260489828,106926,2553971565,1854150713,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553971565,0.168902846832816,0.177917533138323,0.0807386513486472,0.245102084618851,0.148675022282506,0.0985269164227606,4.72268869064809,0.213052293454437,0.314533105778855,0.09814956759026,6.50519536610199
"662",2019-10-04,16869248,39277359076,35000,2554006565,1854185713,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554006565,0.168830304684409,0.177841119268841,0.0807039748743417,0.244996815630609,0.148611167790216,0.0984846000596723,4.72074945113349,0.212960789543283,0.31439801683473,0.0981074132948663,6.50249055711232
"663",2019-10-07,2603334,39279962410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554006565,0.168819115221755,0.17782933260195,0.08069862610645,0.24498057812678,0.148601318378909,0.0984780728561802,4.72043657691474,0.212946675271526,0.314377179670015,0.0981009110899503,6.50205959553004
"664",2019-10-08,197362,39280114077,125663,2554086533,1854175018,NA,NA,NA,96318942,NA,NA,NA,NA,NA,2554086533,0.168818463383303,0.177828645973563,0.0806983145157427,0.24521044366416,0.148600744604706,0.0984776926160962,4.72039112301278,0.212945853049285,0.314375965807865,0.0981005323061501,6.50223807393552
"665",2019-10-09,660694,39280774771,660694,2554747227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554747227,0.168815623893846,0.177825654934814,0.0806969571878254,0.245206319278381,0.148598245172836,0.0984760362429461,4.72031172707136,0.21294227134683,0.314370678073202,0.0980988822767535,6.5038106857457
"666",2019-10-11,808985,39276402631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554747227,0.168834415979994,0.177845449992581,0.0807059401488597,0.245233614964466,0.148614786716565,0.0984869983216565,4.72083717905606,0.212965975488755,0.314405672943515,0.0981098023717324,6.50453467187852
"667",2019-10-15,176841,39276579472,47234,2553811433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553811433,0.16883365581077,0.177844649251589,0.0807055767740609,0.245232510811348,0.148614117585295,0.0984865548884577,4.7208159237029,0.212965016619205,0.314404257346374,0.0981093606368412,6.5021228104158
"668",2019-10-16,184131,39276763603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553811433,0.168832864312005,0.177843815508935,0.0807051984231686,0.24523136115177,0.148613420876514,0.0984860931796464,4.72079379233368,0.212964018230899,0.31440278340695,0.0981089006963311,6.50209232821041
"669",2019-10-18,25175,39276494453,25175,2553789513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553789513,0.16883402127283,0.177845034219098,0.0807057514716129,0.245233041648509,0.148614439279577,0.098486768075213,4.72082614251327,0.212965477609245,0.314404937914636,0.0981095730071112,6.50208107563158
"670",2019-10-21,98119,39276592572,98119,2553887632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553887632,0.168833599499345,0.17784458993471,0.0807055498561694,0.245232429018461,0.148614068017733,0.0984865220400413,4.72081434915978,0.212964945588559,0.314404152482497,0.098109327914231,6.50231464788686
"671",2019-10-22,549653,39277142225,549653,2554437285,1854648320,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554437285,0.168831236804678,0.177842101138253,0.0807044204448864,0.245228997181706,0.148611988279654,0.0984851437979078,4.72195331670417,0.212961965310092,0.314399752641372,0.0981079549506354,6.50362307513833
"672",2019-10-24,136337,39276883587,53953,2554208708,1854702273,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554208708,0.168832348557176,0.177843272227228,0.0807049518829229,0.245230612012914,0.148612966888543,0.0984857923218815,4.72212177651965,0.212963367663124,0.314401822961515,0.0981086009908233,6.50308393827203
"673",2019-10-25,105633,39276989220,105633,2554314341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554314341,0.168831894493159,0.177842793928898,0.0807047348320147,0.245229952480558,0.148612567203286,0.0984855274505178,4.72210907666919,0.212962794911499,0.314400977397524,0.0981083371338919,6.5033353923659
"674",2019-10-29,3422427,39280411647,130283,2554444624,1854832556,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554444624,0.168817184493698,0.177827298827035,0.0806977031831104,0.245208586064694,0.148599618875068,0.0984769465952231,4.72202932257626,0.212944239871245,0.3143735842428,0.0980997891424669,6.50310044343716
"675",2019-10-31,3768701267,39798502430,243239107,2596797353,1890216998,68640653,57378623,68840177,95746278,92414901,129087963,38753537,31671618,39544877,2596797353,0.172470441873358,0.172971777320215,0.079579924032835,0.240577589994509,0.14417281931882,0.0993627261969314,4.74946764975548,0.232206981060518,0.324353820164585,0.0973743599226178,6.52486197833047
"676",2019-11-07,463036,39798575100,437483,2596909390,NA,NA,57404176,NA,NA,92701001,NA,NA,31724034,NA,2596909390,0.172470126951857,0.172971461483303,0.0797114819319247,0.240577150713117,0.144236761883468,0.0993625447660813,4.74945897748988,0.23292542702113,0.324353227912423,0.0973741821224147,6.52513157437136
"677",2019-11-14,5312956,39797292520,856677,2595407403,NA,68676158,NA,NA,NA,92969743,NA,NA,NA,NA,2595407403,0.172564899899879,0.172977035976517,0.0797140508592568,0.240584903990348,0.14424141031994,0.0993657470043392,4.74961204220131,0.233608210792929,0.324363681110033,0.0973773202800782,6.52156777171635
"678",2019-11-21,1955992,39797345154,129495,2595311380,1890201589,NA,NA,NA,95789200,93056316,NA,NA,NA,NA,2595311380,0.172564671674079,0.172976807205646,0.0797139454333964,0.240692437219954,0.144241219553386,0.0993656155881176,4.74956704193626,0.233825436445343,0.324363252122675,0.0973771914936515,6.52131786669983
"679",2019-11-26,170764,39797420982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2595311380,0.172564342878051,0.172976477624356,0.0797137935504627,0.240691978616716,0.144240944723437,0.0993654262618821,4.74955799235061,0.233824990926142,0.324362634097283,0.097377005956059,6.52130544130946
"680",2019-11-28,585259,39797729783,89220,2595308350,1890295854,NA,NA,68882178,NA,NA,NA,NA,NA,NA,2595308350,0.172563003906157,0.173080671625203,0.0797131750302783,0.240690111024668,0.1442398255202,0.0993646552595369,4.74975799953157,0.233823176616848,0.324360117282723,0.0973762503823873,6.52124722729439
"681",2019-11-30,3595221398,40352905914,198478886,2590098323,1890787884,67349017,58683387,70517546,90268590,92226743,130193853,39170826,32005667,40283434,2590098323,0.166900042201506,0.174752088858946,0.0793144044401917,0.223697867490337,0.145425430141427,0.0998278391297319,4.68563004614746,0.228550437474202,0.322638110071847,0.0970706448836194,6.4186166134355
"682",2019-12-02,67011,40352972925,67011,2590165334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2590165334,0.166899765043767,0.174751798661932,0.0793142727290148,0.223697496012929,0.145425188644883,0.0998276733535117,4.68562226509114,0.228550057938513,0.32263757429218,0.0970704836860542,6.41877201665929
"683",2019-12-05,1008336,40353757805,509570,2590451448,NA,NA,NA,NA,90303069,92348909,NA,39220991,NA,NA,2590451448,0.166896518845774,0.174748399742,0.0793127300675685,0.223778586956804,0.145422360127088,0.0998257317067228,4.68553112980651,0.228848350248456,0.322631298996071,0.0971929087484892,6.41935618615184
"684",2019-12-06,137356,40353895161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2590451448,0.166895950765837,0.174747804935945,0.0793124601040542,0.223777825262512,0.145421865140579,0.0998253919213526,4.68551518126397,0.228847571297778,0.32263020082836,0.0971925779246835,6.41933433604085
"685",2019-12-11,20162160,40361773344,20162160,2606342195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2606342195,0.166863374475621,0.174713696048449,0.0792969791669419,0.223734146243661,0.145393480360356,0.0998059070811079,4.68460061921703,0.22880290271916,0.322567226891566,0.0971736069813454,6.45745213617441
"686",2019-12-13,41510,40361814854,41510,2606383705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2606383705,0.166863202865432,0.174713516364618,0.0792968976141768,0.22373391614488,0.145393330830822,0.099805804435991,4.68459580135212,0.228802667407429,0.322566895148168,0.0971735070434105,6.45754833975633
"687",2019-12-16,7421168,40369236022,1148136,2607531841,1887814350,NA,58808808,NA,NA,92556904,NA,NA,32074385,NA,2607531841,0.166832528025293,0.174681398383586,0.0794525439681852,0.22369278663284,0.145677287447181,0.0997874569091344,4.67636877985801,0.229275837545103,0.322507596945972,0.0971556434177396,6.45920532055394
