"","LAD19CD","threeyears","ccg19cd","LAD19NM","Treatable_mortality_rate","Preventable_mortality_rate","year","Broad_RUC11","one.x","one.y","include","Unemployment_percent","Qual_lvl4_percent","BAME_percent","Est_Population","Managerial_occupation","Professional_occupation","Local_Authority_Expenditure","Claimant_percent","GDHI_per_person","Local_Authority_Spend_per_pop","professional_and_managerial"
"814","E07000117","X2012.2014","E38000050","Burnley",112.3,232.1,"2014","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","E07000117","X2013.2015","E38000050","Burnley",107.3,231.3,"2015","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","E07000117","X2014.2016","E38000050","Burnley",106,229.4,"2016","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","E07000117","X2015.2017","E38000050","Burnley",108.2,231.1,"2017","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","E07000117","X2016.2018","E38000050","Burnley",110.8,222.6,"2018","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","E07000117","X2017.2019","E38000050","Burnley",116.1,220.1,"2019","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","E07000119","X2009.2011","E38000226","Fylde",100.2,148.7,"2011","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","E07000119","X2010.2012","E38000226","Fylde",88.3,155.2,"2012","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","E07000119","X2011.2013","E38000226","Fylde",87.2,156.2,"2013","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","E07000119","X2012.2014","E38000226","Fylde",85.4,145,"2014","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","E07000119","X2013.2015","E38000226","Fylde",81.6,143.2,"2015","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","E07000119","X2014.2016","E38000226","Fylde",85.1,140.4,"2016","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","E07000119","X2015.2017","E38000226","Fylde",82.7,141.4,"2017","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","E07000119","X2016.2018","E38000226","Fylde",84.4,139.1,"2018","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","E07000119","X2017.2019","E38000226","Fylde",78.2,135.5,"2019","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","E07000120","X2009.2011","E38000050","Hyndburn",123.5,222.8,"2011","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","E07000120","X2010.2012","E38000050","Hyndburn",110.5,228.2,"2012","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","E07000120","X2011.2013","E38000050","Hyndburn",106.4,230,"2013","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","E07000120","X2012.2014","E38000050","Hyndburn",103.9,230,"2014","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","E07000120","X2013.2015","E38000050","Hyndburn",102.5,213,"2015","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","E07000120","X2014.2016","E38000050","Hyndburn",108.7,206.6,"2016","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","E07000120","X2015.2017","E38000050","Hyndburn",108.1,196,"2017","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","E07000120","X2016.2018","E38000050","Hyndburn",118.7,210.1,"2018","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","E07000120","X2017.2019","E38000050","Hyndburn",116.1,199,"2019","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","E07000121","X2009.2011","E38000228","Lancaster",114.1,183.9,"2011","Urban with Significant Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","E07000121","X2010.2012","E38000228","Lancaster",105.7,191.6,"2012","Urban with Significant Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","E07000121","X2011.2013","E38000228","Lancaster",103.8,197.5,"2013","Urban with Significant Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","E07000121","X2012.2014","E38000228","Lancaster",97.4,193,"2014","Urban with Significant Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","E07000121","X2013.2015","E38000228","Lancaster",96.4,176.8,"2015","Urban with Significant Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","E07000121","X2014.2016","E38000228","Lancaster",90.6,179.1,"2016","Urban with Significant Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","E07000121","X2015.2017","E38000228","Lancaster",91.2,167,"2017","Urban with Significant Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","E07000121","X2016.2018","E38000228","Lancaster",82.8,178.4,"2018","Urban with Significant Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","E07000121","X2017.2019","E38000228","Lancaster",79.9,182.4,"2019","Urban with Significant Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","E07000122","X2009.2011","E38000050","Pendle",110.9,199.3,"2011","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","E07000122","X2010.2012","E38000050","Pendle",105,185.3,"2012","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","E07000122","X2011.2013","E38000050","Pendle",98.3,176.5,"2013","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","E07000122","X2012.2014","E38000050","Pendle",94.2,169.5,"2014","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","E07000122","X2013.2015","E38000050","Pendle",101.6,179.1,"2015","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","E07000122","X2014.2016","E38000050","Pendle",98.7,181.1,"2016","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","E07000122","X2015.2017","E38000050","Pendle",103.5,189.1,"2017","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","E07000122","X2016.2018","E38000050","Pendle",103.6,186.4,"2018","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","E07000122","X2017.2019","E38000050","Pendle",108.1,182.2,"2019","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","E07000123","X2009.2011","E38000226","Preston",120.3,218.8,"2011","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","E07000123","X2009.2011","E38000227","Preston",120.3,218.8,"2011","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","E07000123","X2010.2012","E38000226","Preston",117.2,210.7,"2012","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","E07000123","X2010.2012","E38000227","Preston",117.2,210.7,"2012","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","E07000123","X2011.2013","E38000226","Preston",112.9,209.4,"2013","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","E07000123","X2011.2013","E38000227","Preston",112.9,209.4,"2013","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","E07000123","X2012.2014","E38000227","Preston",115.7,211,"2014","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","E07000123","X2012.2014","E38000226","Preston",115.7,211,"2014","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","E07000123","X2013.2015","E38000227","Preston",109.7,210.2,"2015","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","E07000123","X2013.2015","E38000226","Preston",109.7,210.2,"2015","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","E07000123","X2014.2016","E38000227","Preston",109.8,199.5,"2016","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","E07000123","X2014.2016","E38000226","Preston",109.8,199.5,"2016","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","E07000123","X2015.2017","E38000226","Preston",109.3,195.5,"2017","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","E07000123","X2015.2017","E38000227","Preston",109.3,195.5,"2017","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","E07000123","X2016.2018","E38000227","Preston",115.4,198.4,"2018","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","E07000123","X2016.2018","E38000226","Preston",115.4,198.4,"2018","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","E07000123","X2017.2019","E38000226","Preston",110.7,204.8,"2019","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","E07000123","X2017.2019","E38000227","Preston",110.7,204.8,"2019","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","E07000124","X2009.2011","E38000050","Ribble Valley",97.5,139.2,"2011","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","E07000124","X2009.2011","E38000227","Ribble Valley",97.5,139.2,"2011","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","E07000124","X2010.2012","E38000050","Ribble Valley",85.8,128.9,"2012","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","E07000124","X2010.2012","E38000227","Ribble Valley",85.8,128.9,"2012","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","E07000124","X2011.2013","E38000050","Ribble Valley",76.6,118.7,"2013","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","E07000124","X2011.2013","E38000227","Ribble Valley",76.6,118.7,"2013","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","E07000124","X2012.2014","E38000050","Ribble Valley",75.4,115.2,"2014","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","E07000124","X2012.2014","E38000227","Ribble Valley",75.4,115.2,"2014","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","E07000124","X2013.2015","E38000050","Ribble Valley",76.6,114.9,"2015","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","E07000124","X2013.2015","E38000227","Ribble Valley",76.6,114.9,"2015","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","E07000124","X2014.2016","E38000050","Ribble Valley",72.9,122.2,"2016","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","E07000124","X2014.2016","E38000227","Ribble Valley",72.9,122.2,"2016","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","E07000124","X2015.2017","E38000050","Ribble Valley",71.1,131,"2017","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","E07000124","X2015.2017","E38000227","Ribble Valley",71.1,131,"2017","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","E07000124","X2016.2018","E38000050","Ribble Valley",74.4,134.9,"2018","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","E07000124","X2016.2018","E38000227","Ribble Valley",74.4,134.9,"2018","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","E07000124","X2017.2019","E38000050","Ribble Valley",73.2,120.6,"2019","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","E07000124","X2017.2019","E38000227","Ribble Valley",73.2,120.6,"2019","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","E07000125","X2009.2011","E38000050","Rossendale",125.1,207,"2011","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","E07000125","X2010.2012","E38000050","Rossendale",112.4,177.2,"2012","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","E07000125","X2011.2013","E38000050","Rossendale",114.5,176,"2013","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","E07000125","X2012.2014","E38000050","Rossendale",102.9,175.1,"2014","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","E07000125","X2013.2015","E38000050","Rossendale",105.3,181.7,"2015","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","E07000125","X2014.2016","E38000050","Rossendale",92.8,170.4,"2016","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","E07000125","X2015.2017","E38000050","Rossendale",92.8,166.8,"2017","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","E07000125","X2016.2018","E38000050","Rossendale",98.5,163.4,"2018","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","E07000125","X2017.2019","E38000050","Rossendale",97.7,170.4,"2019","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","E07000126","X2009.2011","E38000227","South Ribble",89.8,148.8,"2011","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","E07000126","X2010.2012","E38000227","South Ribble",83,147.1,"2012","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","E07000126","X2011.2013","E38000227","South Ribble",84.3,151.2,"2013","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","E07000126","X2012.2014","E38000227","South Ribble",82.2,146.4,"2014","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","E07000126","X2013.2015","E38000227","South Ribble",84.7,143.1,"2015","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","E07000126","X2014.2016","E38000227","South Ribble",79.6,141.8,"2016","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","E07000126","X2015.2017","E38000227","South Ribble",75.5,141.7,"2017","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","E07000126","X2016.2018","E38000227","South Ribble",76.1,140.4,"2018","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","E07000126","X2017.2019","E38000227","South Ribble",77.2,142.4,"2019","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","E07000128","X2009.2011","E38000226","Wyre",102.2,171.9,"2011","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","E07000128","X2010.2012","E38000226","Wyre",103.1,167.8,"2012","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","E07000128","X2011.2013","E38000226","Wyre",101.3,165.6,"2013","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","E07000128","X2012.2014","E38000226","Wyre",97.8,156.9,"2014","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","E07000128","X2013.2015","E38000226","Wyre",99.7,152,"2015","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","E07000128","X2014.2016","E38000226","Wyre",103.5,148.9,"2016","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","E07000128","X2015.2017","E38000226","Wyre",99.4,147.8,"2017","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","E07000128","X2016.2018","E38000226","Wyre",94.1,155.2,"2018","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","E07000128","X2017.2019","E38000226","Wyre",94.3,164.8,"2019","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","E07000129","X2009.2011","E38000051","Blaby",82.7,133.4,"2011","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","E07000129","X2009.2011","E38000201","Blaby",82.7,133.4,"2011","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","E07000129","X2010.2012","E38000051","Blaby",80.4,136,"2012","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","E07000129","X2010.2012","E38000201","Blaby",80.4,136,"2012","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","E07000129","X2011.2013","E38000051","Blaby",70.1,130.4,"2013","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","E07000129","X2011.2013","E38000201","Blaby",70.1,130.4,"2013","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","E07000129","X2012.2014","E38000051","Blaby",70.2,127,"2014","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","E07000129","X2012.2014","E38000201","Blaby",70.2,127,"2014","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","E07000129","X2013.2015","E38000051","Blaby",65.8,120.3,"2015","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","E07000129","X2013.2015","E38000201","Blaby",65.8,120.3,"2015","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","E07000129","X2014.2016","E38000201","Blaby",75.2,115.8,"2016","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","E07000129","X2014.2016","E38000051","Blaby",75.2,115.8,"2016","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","E07000129","X2015.2017","E38000201","Blaby",75.3,117.5,"2017","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","E07000129","X2015.2017","E38000051","Blaby",75.3,117.5,"2017","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","E07000129","X2016.2018","E38000051","Blaby",75.3,108.4,"2018","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","E07000129","X2016.2018","E38000201","Blaby",75.3,108.4,"2018","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","E07000129","X2017.2019","E38000201","Blaby",67.3,101.5,"2019","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","E07000129","X2017.2019","E38000051","Blaby",67.3,101.5,"2019","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","E07000130","X2009.2011","E38000201","Charnwood",88.9,134.9,"2011","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","E07000130","X2009.2011","E38000051","Charnwood",88.9,134.9,"2011","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","E07000130","X2010.2012","E38000051","Charnwood",83.7,137.3,"2012","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","E07000130","X2010.2012","E38000201","Charnwood",83.7,137.3,"2012","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","E07000130","X2011.2013","E38000051","Charnwood",78.6,135.2,"2013","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","E07000130","X2011.2013","E38000201","Charnwood",78.6,135.2,"2013","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","E07000130","X2012.2014","E38000051","Charnwood",73.6,127.8,"2014","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","E07000130","X2012.2014","E38000201","Charnwood",73.6,127.8,"2014","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","E07000130","X2013.2015","E38000201","Charnwood",75.7,116,"2015","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","E07000130","X2013.2015","E38000051","Charnwood",75.7,116,"2015","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","E07000130","X2014.2016","E38000201","Charnwood",77.4,118.7,"2016","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","E07000130","X2014.2016","E38000051","Charnwood",77.4,118.7,"2016","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","E07000130","X2015.2017","E38000051","Charnwood",75.1,111.7,"2017","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","E07000130","X2015.2017","E38000201","Charnwood",75.1,111.7,"2017","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","E07000130","X2016.2018","E38000051","Charnwood",72.8,123.4,"2018","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","E07000130","X2016.2018","E38000201","Charnwood",72.8,123.4,"2018","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","E07000130","X2017.2019","E38000201","Charnwood",74.6,123.3,"2019","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","E07000130","X2017.2019","E38000051","Charnwood",74.6,123.3,"2019","Predominantly Urban",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","E07000131","X2009.2011","E38000051","Harborough",76.5,131.5,"2011","Predominantly Rural",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","E07000131","X2009.2011","E38000201","Harborough",76.5,131.5,"2011","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","E07000131","X2010.2012","E38000051","Harborough",73.3,127.7,"2012","Predominantly Rural",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","E07000131","X2010.2012","E38000201","Harborough",73.3,127.7,"2012","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","E07000131","X2011.2013","E38000051","Harborough",68.5,111.3,"2013","Predominantly Rural",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","E07000131","X2011.2013","E38000201","Harborough",68.5,111.3,"2013","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","E07000131","X2012.2014","E38000051","Harborough",74.3,105,"2014","Predominantly Rural",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","E07000131","X2012.2014","E38000201","Harborough",74.3,105,"2014","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","E07000131","X2013.2015","E38000201","Harborough",65.5,105.9,"2015","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","E07000131","X2013.2015","E38000051","Harborough",65.5,105.9,"2015","Predominantly Rural",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","E07000131","X2014.2016","E38000051","Harborough",66.2,107.4,"2016","Predominantly Rural",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","E07000131","X2014.2016","E38000201","Harborough",66.2,107.4,"2016","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","E07000131","X2015.2017","E38000051","Harborough",57.7,107.7,"2017","Predominantly Rural",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","E07000131","X2015.2017","E38000201","Harborough",57.7,107.7,"2017","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","E07000131","X2016.2018","E38000051","Harborough",59.8,108.1,"2018","Predominantly Rural",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","E07000131","X2016.2018","E38000201","Harborough",59.8,108.1,"2018","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","E07000131","X2017.2019","E38000051","Harborough",55.4,107.5,"2019","Predominantly Rural",1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","E07000131","X2017.2019","E38000201","Harborough",55.4,107.5,"2019","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","E07000132","X2009.2011","E38000201","Hinckley and Bosworth",78.8,131.1,"2011","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","E07000132","X2010.2012","E38000201","Hinckley and Bosworth",73.8,122.3,"2012","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
